word	pinyin	english	chinese	num_sentences_needed
讨好	tao3 hao3	to win favor by fawning on sb	拍马屁以讨取他人欢心	6
讨好	tao3 hao3	to curry favor with	向某人献殷勤以谋取好处	1
讨好	tao3 hao3	a fruitful outcome to reward one's labor	劳作得来令人满意的成果回报	6
颗粒	ke1 li4	kernel	坚硬的内核或籽粒	6
颗粒	ke1 li4	granule	细小颗粒状物质	6
颗粒	ke1 li4	granulated (sugar, chemical product)	呈颗粒状的物质	6
渡过	du4 guo4	to cross over	越过某个界限或障碍	6
渡过	du4 guo4	to pass through	经历并度过困难时期	6
试用	shi4 yong4	to try sth out	试用某物以评估其性能	1
试用	shi4 yong4	to be on probation	在岗位上处于考察期临时任职	6
