word	pinyin	english	chinese	num_sentences_needed
开光	kai1 guang1	first light (astronomy)	天文上首次出现的微光	6
三峡	San1 xia2	Three Gorges on the Chang Jiang or Yangtze, namely: Qutang Gorge 瞿塘峽|瞿塘峡[Qu2 tang2 Xia2], Wuxia Gorge 巫峽|巫峡[Wu1 Xia2] and Xiling Gorge 西陵峽|西陵峡[Xi1 ling2 Xia2]	长江上的三峡三段峡谷	6
三峡	San1 xia2	Sanxia or Sanhsia town in New Taipei City 新北市[Xin1 bei3 shi4], Taiwan	台湾新北市的三峡镇	6
家电	jia1 dian4	household electric appliance	家庭生活中使用的电器设备	1
下不来	xia4 bu4 lai2	awkward	处于尴尬难以应付的局面	6
下不来	xia4 bu4 lai2	embarrassed	感到不好意思或害羞	6
下不来	xia4 bu4 lai2	cannot be accomplished	无法实现或完成	6
察	Cha2	short name for Chahar Province 察哈爾|察哈尔[Cha2 ha1 er3]	察哈爾省的简称	6
察	cha2	to examine	审查或核对事实	6
察	cha2	to inquire	询问以获取信息	6
