word	pinyin	english	chinese	num_sentences_needed
创造	chuang4 zao4	to produce	生产或制造	8
创造	chuang4 zao4	to set (a record)	创下记录	8
大有	da4 you3	there is a great deal of ... (typically followed by a bisyllabic word, as in 大有希望[da4 you3 xi1 wang4])	表示存在大量或极有可能	8
大有	da4 you3	(literary) bumper harvest; abundance	丰收，充足繁多	8
规律	gui1 lu:4	rule (e.g. of science)	说明事物内在联系的科学法则	8
规律	gui1 lu:4	law of behavior	行为或社会现象中稳定的模式	8
规律	gui1 lu:4	regular pattern	事物重复出现的规则性模式	3
规律	gui1 lu:4	rhythm	节奏或周期性循环的节拍	8
规律	gui1 lu:4	discipline	约束行为的纪律或规范	8
管	guan3	to take care (of)	照料或照看	8
