word	pinyin	english	chinese	num_sentences_needed
少间	shao3 jian4	a short while	短时间	6
少间	shao3 jian4	a narrow gap	狭小间隙	6
少间	shao3 jian4	slightly better (state of health)	病情略有好转	6
建构	jian4 gou4	to construct (often sth abstract, such as good relations)	构建抽象概念或关系	6
建构	jian4 gou4	to set up	建立理论体系或框架	1
建构	jian4 gou4	to develop	逐步发展形成机制或结构	6
建构	jian4 gou4	construction (abstract)	抽象的结构或组织方式	6
建构	jian4 gou4	architecture	与建筑或构造相关的学术概念	6
骨干	gu3 gan4	diaphysis (long segment of a bone)	长骨的中段管状部分	6
骨干	gu3 gan4	fig. backbone	组织或系统的骨干支柱	1
