word	pinyin	english	chinese	num_sentences_needed
内场	nei4 chang3	the kitchen of a restaurant (as opposed to the dining area)	餐馆的厨房区域	7
内场	nei4 chang3	infield (baseball etc)	比赛场地的内场位置	7
内场	nei4 chang3	(Chinese opera) the area behind the table on the stage	戏曲舞台上摆桌后方的表演区域	7
手工	shou3 gong1	manual	用手完成的，非机械的	7
手枪	shou3 qiang1	pistol	短管便携的手持枪械	2
打工	da3 gong1	to work a temporary or casual job	做临时或兼职工作	2
打工	da3 gong1	(of students) to have a job outside of class time, or during vacation	学生在课余或假期做短期工作	7
算法	suan4 fa3	arithmetic	基本的算术运算方法	7
算法	suan4 fa3	algorithm	解决问题的系统步骤与规则	7
算法	suan4 fa3	method of calculation	用于计算的具体方法或程序	7
