word	pinyin	english	chinese	num_sentences_needed
查	cha2	to examine	审查检查事物的细节	8
查	cha2	to refer to	参照资料以便求证或比对	8
查	cha2	to look up (e.g. a word in a dictionary)	在词典或资料中查找条目	8
事务	shi4 wu4	(political, economic etc) affairs	政治、经济等方面的事务	8
事务	shi4 wu4	transaction (as in a computer database)	数据库或系统中的事务处理或交易	8
展开	zhan3 kai1	to unfold; to spread out; to open up	展开打开或铺开	6
份	fen4	classifier for gifts, newspaper, magazine, papers, reports, contracts etc	用于礼物报刊文件等的量词	8
形象	xing2 xiang4	form	外观或具体样态	8
形象	xing2 xiang4	figure	人物或事物的可识别形体	8
形象	xing2 xiang4	visualization	将抽象意念具象化的表现	8
