word	pinyin	english	chinese	num_sentences_needed
心意	xin1 yi4	intention	意图或打算	5
心意	xin1 yi4	regard; kindly feelings	关怀或好意	1
心学	xin1 xue2	School of Mind	以心为本的儒学思想流派	6
心学	xin1 xue2	Neo-Confucian Idealistic School (from Song to mid-Qing times, c. 1000-1750, typified by the teachings of Wang Yangming 王陽明|王阳明[Wang2 Yang2 ming2])	宋明时期王阳明为代表的学说	6
繁殖	fan2 zhi2	to breed	生物产生后代的过程	6
繁殖	fan2 zhi2	to reproduce	个体或细胞复制繁衍	6
繁殖	fan2 zhi2	to propagate	种群数量通过繁衍而扩增	6
模	mo2	to imitate	仿效或模仿	6
模	mo2	model	样板或模型	6
模	mo2	norm	规范或准则	6
