word	pinyin	english	chinese	num_sentences_needed
游览	you2 lan3	to go sightseeing	观光游览	6
游览	you2 lan3	to tour	游历参观各处	6
游览	you2 lan3	to visit	参观访问	6
职场	zhi2 chang3	workplace	工作场所或职业环境	1
职场	zhi2 chang3	workforce (of a nation or industry etc)	某行业或国家的劳动力群体	6
职场	zhi2 chang3	job market	求职与就业的市场环境	6
怀抱	huai2 bao4	to hug	用臂膀抱住	6
怀抱	huai2 bao4	to cherish	怀有并珍视某种理想或感情	6
怀抱	huai2 bao4	within the bosom (of the family)	在家庭或怀抱之中	6
怀抱	huai2 bao4	to embrace (also fig. an ideal, aspiration etc)	拥抱或接受抽象观念与理想	6
