word	pinyin	english	chinese	num_sentences_needed
家子	jia1 zi5	family	家庭或家属	6
开关	kai1 guan1	power switch	控制电源通断的装置	1
开关	kai1 guan1	gas valve	控制燃气流通的阀门	6
开关	kai1 guan1	to open the city (or frontier) gate	开启城门或关隘	6
开关	kai1 guan1	to open and close	使物体打开或关闭	6
开关	kai1 guan1	to switch on and off	切换电器的通断状态	6
会集	hui4 ji2	to come together	人群聚集到一起	1
会集	hui4 ji2	to assemble	组织或安排人群或物件集结	6
下头	xia4 tou2	(slang) (of a person or manner) off-putting	令人反感或不快的样子或人	6
下头	xia4 tou2	(slang) to feel put off	感到被冷落或不悦	4
