word	pinyin	english	chinese	num_sentences_needed
重算	chong2 suan4	to reckon again	重新估算或核算	6
求子	qiu2 zi3	(of a childless couple) to pray for a son	祈求能生育后代尤指儿子	6
求子	qiu2 zi3	to try to have a child	通过医学或生活方式努力尝试怀孕	6
场馆	chang3 guan3	sporting venue	体育活动专用的场所	6
场馆	chang3 guan3	arena	能容纳观众的大型场馆	6
入围	ru4 wei2	to get past the qualifying round	通过初赛或资格赛	1
入围	ru4 wei2	to make it to the finals	进入决赛名单	6
坏种	huai4 zhong3	bad kind	品性败坏的一类人或事物	6
坏种	huai4 zhong3	scoundrel	可憎可恨之人	6
毁坏	hui3 huai4	to damage	破坏或损坏物品	6
