word	pinyin	english	chinese	num_sentences_needed
别	bie2	(noun suffix) category (as in 性別|性别[xing4 bie2], 派別|派别[pai4 bie2])	表示类别的名词后缀	9
别	bie4	to make sb change their ways, opinions etc	使人改变习惯或观点	9
群众	qun2 zhong4	mass	广泛的民众群体	4
群众	qun2 zhong4	multitude	人数众多的集合	9
群众	qun2 zhong4	the masses	社会大众或基层民众	9
努力	nu3 li4	to make an effort; to try hard; to strive	尽力去做努力奋斗	9
努力	nu3 li4	hard-working; conscientious	勤奋认真有责任心	9
回	hui2	to circle	绕行一周	9
回	hui2	to go back	回到出发地	9
回	hui2	to turn around	转身或改变方向	9
