word	pinyin	english	chinese	num_sentences_needed
劳务	lao2 wu4	"services (as in ""goods and services"")"	商品与服务的一类经济项	6
发烧	fa1 shao1	to have a high temperature (from illness); to have a fever	因病导致体温升高发烧	2
发烧	fa1 shao1	(fig.) to be fascinated with; to obsess over	对某事物极度着迷痴迷	6
发烧	fa1 shao1	(fig.) flourishing; thriving; popular	流行兴盛热度高	6
北国	bei3 guo2	the northern part of the country	国家的北部地区	6
北国	bei3 guo2	the North	泛指北方地区或北国	1
读经	du2 jing1	to study the Confucian classics	研读儒家经典	6
读经	du2 jing1	to read scriptures or canonical texts	诵读宗教或古代经典	1
盛	Sheng4	surname Sheng	盛姓	6
盛	cheng2	to hold	承载或盛放器物	6
