word	pinyin	english	chinese	num_sentences_needed
客	ke4	customer; visitor; guest	来访的人或宾客	7
客	ke4	classifier for servings or portions (when ordering food)	点菜时用于份数的量词	7
曰	yue1	to speak	口头发表言语	7
曰	yue1	to say	用言语叙述或陈述	7
开车	kai1 che1	to drive a car (or train etc)	驾驶汽车或列车行驶	1
开车	kai1 che1	(slang) to post sexual content online; to make a sexual joke	发布带有性暗示的内容或性玩笑	7
主流	zhu3 liu2	main stream (of a river)	河流的主要水流	5
主流	zhu3 liu2	fig. the essential point	事物的关键要点	7
主流	zhu3 liu2	main viewpoint of a matter	对某事的主要观点或看法	7
主流	zhu3 liu2	mainstream (culture etc)	占主导地位的文化或思潮	3
