word	pinyin	english	chinese	num_sentences_needed
同步	tong2 bu4	synchronous	时间上同时发生的	7
同步	tong2 bu4	to synchronize	使两者时间或动作一致	7
美食	mei3 shi2	culinary delicacy	美味佳肴	7
美食	mei3 shi2	fine food	优质可口的食物	7
美食	mei3 shi2	gourmet food	讲究烹饪的精致菜肴	2
不在了	bu4 zai4 le5	to be dead	已故，去世了	7
不在了	bu4 zai4 le5	to have passed away	委婉说法，已经过世	7
不是东西	bu4 shi4 dong1 xi5	(derog.) to be a good-for-nothing	指无良或可耻的人	7
不是东西	bu4 shi4 dong1 xi5	worthless nobody	指没有用处的无能者	7
不是东西	bu4 shi4 dong1 xi5	no-good	骂人话 指彻底令人厌恶的人	7
