word	pinyin	english	chinese	num_sentences_needed
樱花	ying1 hua1	oriental cherry (Prunus serrulata or Prunus yedoensis), prized for its blossom	观赏用的东方樱树及其盛开的花朵	6
樱花	ying1 hua1	also known as sakura (Japanese) or Yoshino cherry	日本文化中常指的春季观赏樱花与其意象	6
增大	zeng1 da4	to enlarge	扩大尺寸或规模	6
增大	zeng1 da4	to amplify	提高强度或程度	6
增大	zeng1 da4	to magnify	放大比例或幅度	6
波特	bo1 te4	(loanword) baud (computing)	传输速度单位波特率	6
波特	bo1 te4	porter (beer)	波特啤酒	6
活像	huo2 xiang4	to look exactly like	外貌或神情极为相似	2
活像	huo2 xiang4	to be the spitting image of	几乎完全相同的翻版	6
活钱	huo2 qian2	cash on hand; readily available funds	随时可动用的现金	4
