word	pinyin	english	chinese	num_sentences_needed
首都	shou3 du1	capital (city)	国家的政治中心城市	3
座	zuo4	seat	供人就坐的位置或席位	8
座	zuo4	base; stand	物体的底座或支撑架	8
座	zuo4	(bound form) constellation	天空中的星座或星群	8
座	zuo4	(archaic) suffix used in a respectful form of address (e.g. 師座|师座[shi1 zuo4])	古代表示尊敬的称呼后缀	8
座	zuo4	classifier for large immovable objects such as buildings, mountains, bridges etc	用于建筑山岳等大型固定物的量词	8
黑人	hei1 ren2	black person	肤色为黑的人	3
黑人	hei1 ren2	an illegal	从事非法活动的人	8
率	lu:4	(bound form) ratio; rate; proportion	比率或比例	8
率	shuai4	to lead	带领或引导	8
