word	pinyin	english	chinese	num_sentences_needed
出场	chu1 chang3	(of a performer) to come onto the stage to perform	演员上台开始表演	4
出场	chu1 chang3	(of an athlete) to enter the arena to compete	运动员登场参加比赛	2
出场	chu1 chang3	(fig.) to enter the scene (e.g. a new product)	事物或人物进入公众视野	7
出场	chu1 chang3	(of an examinee etc) to leave the venue	考生或人员离开考场或场地	7
出手	chu1 shou3	to spend (money)	花钱支出	7
到位	dao4 wei4	to get to the intended location	到达预定的位置	2
到位	dao4 wei4	to be in place	处于应有的在位状态	2
到位	dao4 wei4	to be in position	就位或准备就绪	7
到位	dao4 wei4	precise	准确无误精确到位	7
到位	dao4 wei4	well (done)	完成得很好令人满意	7
