word	pinyin	english	chinese	num_sentences_needed
久经	jiu3 jing1	to go through repeatedly	反复经历或多次遭遇	6
阳性	yang2 xing4	positive	化验或指标呈阳性的结果	1
阳性	yang2 xing4	masculine	男性或阳性的性别特征	6
网点	wang3 dian3	branch; service outlet (of a bank, retail store etc)	分支机构或服务网点	6
网点	wang3 dian3	(printing) halftone dot	印刷中的半色调网点	6
网点	wang3 dian3	(computing) network node	计算机网络中的节点或接入点	6
线条	xian4 tiao2	line (in drawing, calligraphy etc)	绘画或书法的线条	1
线条	xian4 tiao2	the lines or contours of a three-dimensional object (hairstyle, clothing, car etc)	事物的轮廓线或造型线	4
柄	bing3	handle or shaft (of an axe etc)	斧等器具的柄或把手	6
柄	bing3	(of a flower, leaf or fruit) stem	植物的花梗或叶柄	6
