word	pinyin	english	chinese	num_sentences_needed
本文	ben3 wen2	this text	指本篇或本文件的文字	1
本文	ben3 wen2	article	文章	7
本文	ben3 wen2	the main body of a book	书籍的正文部分	7
网路	wang3 lu4	network (computer, telecom)	计算机或通信的联接系统	7
网路	wang3 lu4	Internet	用于互联信息交换的互联网	7
网路	wang3 lu4	Taiwanese term for 網絡|网络[wang3 luo4]	台湾地区使用的网络称谓	7
为的是	wei4 de5 shi4	for the sake of	为了某个目的	7
为的是	wei4 de5 shi4	for the purpose of	出于某种目的或理由	7
他妈的	ta1 ma1 de5	(taboo curse) damn it!	该死的咒骂	7
他妈的	ta1 ma1 de5	fucking	粗俗的咒骂或加强语	7
