word	pinyin	english	chinese	num_sentences_needed
侵犯	qin1 fan4	to assault	对他人实施身体攻击或伤害	7
魔	mo2	(bound form) evil spirit; devil	邪恶的灵怪或魔鬼	7
魔	mo2	(prefix) supernatural; magical	表示超自然或神奇的前缀	7
从此	cong2 ci3	from now on	从现在起	2
从此	cong2 ci3	since then	自那以后	7
从此	cong2 ci3	henceforth	今后或自此起	7
个别	ge4 bie2	individually; one by one	逐一分别的，单独的	1
个别	ge4 bie2	just one or two; exceptional; rare	少数的例外或个别情况	2
微博	Wei1 bo2	Weibo (Chinese social media platform)	中文的短文社交媒体平台微博	7
微博	wei1 bo2	microblogging	以短文本发布为主的社交媒体活动	7
