word	pinyin	english	chinese	num_sentences_needed
活动	huo2 dong4	(outdoor etc) activity; event; (political) campaign; (military) maneuver (CL:項|项[xiang4])	组织的活动或公共事件	9
活动	huo2 dong4	to use personal influence, connections, bribes etc	用关系或贿赂施加影响	8
爱	ai4	to love; to be fond of; to like	爱慕或喜欢	9
爱	ai4	affection	亲情或感情上的喜爱	9
爱	ai4	to be inclined (to do sth); to tend to (happen)	倾向于发生或倾向于做某事	9
第	di4	"(prefix indicating ordinal number, as in 第六[di4 liu4] ""sixth"")"	表示序数的前缀	9
第	di4	(literary) grades in which successful candidates in the imperial examinations were placed	科举中举人的等第名次	9
第	di4	(old) residence of a high official	高级官员的府邸	9
第	di4	(literary) but; however	表示转折的连词	9
第	di4	(literary) only; just	仅仅	9
