word	pinyin	english	chinese	num_sentences_needed
叉	cha2	be stuck	被卡住或陷入不能动弹	6
叉	cha3	to diverge	分叉或出现分歧	6
叉	cha3	to open (as legs)	张开，尤指两腿分开	6
反射	fan3 she4	to reflect	使光或声等回折返回	1
反射	fan3 she4	reflection (from a mirror etc)	由表面产生的回光或影像	4
反射	fan3 she4	reflex (i.e. automatic reaction of organism)	生物不经思考的自动反应	6
破裂	po4 lie4	to burst; to rupture	物体裂开或爆裂分离	6
破裂	po4 lie4	(of a relationship etc) to break down	关系、合作或谈判终止破碎	6
反响	fan3 xiang3	repercussions	事件引发的后续影响或后果	6
反响	fan3 xiang3	reaction	对某事发生的即时反应或回应	6
