word	pinyin	english	chinese	num_sentences_needed
不容	bu4 rong2	cannot	不能发生或办不到	6
不容	bu4 rong2	to not allow	不允许，予以拒绝或制止	1
不容	bu4 rong2	cannot tolerate	无法容忍，不能接受	6
道教	Dao4 jiao4	Taoism	中国古代的道家宗教与修行体系	6
道教	Dao4 jiao4	Daoism (Chinese system of beliefs)	以道为核心的哲学与宗教传统体系	6
加派	jia1 pai4	to reinforce	增派人手以加强力量	6
加派	jia1 pai4	to dispatch troops	派遣部队或兵力增援	6
包月	bao1 yue4	to make monthly payments	按月支付费用或订购服务	6
包月	bao1 yue4	monthly payment	按月计算的费用或月度订阅	5
警局	jing3 ju2	police department	警务机关或内部职能部门	6
