word	pinyin	english	chinese	num_sentences_needed
怎么	zen3 me5	what?	询问事物是什么	10
怎么	zen3 me5	why?	询问原因为什么	5
用	yong4	to use; to make use of; to employ	使用或利用	10
用	yong4	(coverb) with; using	以某物为工具或手段	10
用	yong4	to need; to have to (usu. used in the negative or in questions)	需要（多用于否定或疑问）	10
用	yong4	usefulness; utility	用途或效用	10
用	yong4	(bound form) expense; outlay	花费或支出	10
用	yong4	(courteous) to eat; to drink	敬辞，指吃或喝	10
用	yong4	(literary) hence; therefore	因此或所以	10
更	geng1	to change or replace	改变或替换	10
