word	pinyin	english	chinese	num_sentences_needed
点按	dian3 an4	(computing) to tap (on a touchscreen); to click (with a mouse)	在触摸屏或鼠标上轻点	6
点按	dian3 an4	(massage) to apply focused pressure to specific points on the body	在身体穴位上按压	6
薪水	xin1 shui3	salary	雇员的工资	6
薪水	xin1 shui3	wage	按日或计时支付的报酬	6
瓦解	wa3 jie3	to collapse; to disintegrate; to crumble	解体崩溃无法维系	6
瓦解	wa3 jie3	to disrupt; to break up	组织被分裂或破坏导致解散	6
龙头	long2 tou2	faucet; tap	管道或器具上的出水阀门	2
龙头	long2 tou2	bicycle handlebar	自行车的车把部件	6
龙头	long2 tou2	(referring to a company) leader; front-runner	行业或市场的领先企业	6
龙头	long2 tou2	figurehead on the prow of a dragon boat 龍船|龙船[long2 chuan2]	龙舟船首的装饰性龙形雕饰	6
