word	pinyin	english	chinese	num_sentences_needed
哼	heng1	humph!	短促表示不满的哼声	7
哼	hng5	interjection expressing dissatisfaction or suspicion	表示不满或怀疑的哼声	7
不标准	bu4 biao1 zhun3	nonstandard	不符合通用标准或规范	7
不标准	bu4 biao1 zhun3	incorrect	与事实或规定不相符，错误	7
不标准	bu4 biao1 zhun3	(of one's speech) poor; woeful (not in keeping with correct pronunciation or usage)	说话发音或用法很差不规范	7
不期	bu4 qi1	unexpectedly	出乎意料地发生	7
不期	bu4 qi1	to one's surprise	令人惊讶使人感到意外	7
炒	chao3	to sauté; to stir-fry	用油高速翻炒食物的烹调法	7
炒	chao3	to speculate (in real estate etc); to scalp	通过买卖投机牟取差价的活动	7
炒	chao3	to hype up	大肆渲染制造炒作噱头	7
