word	pinyin	english	chinese	num_sentences_needed
峰	feng1	highest level	最高水平或巅峰	7
峰	feng1	classifier for camels	用于计数骆驼的量词	7
工业大学	gong1 ye4 da4 xue2	technical university	以工科为主的大学	7
工业大学	gong1 ye4 da4 xue2	engineering college	工科类高等学府	7
工业学校	gong1 ye4 xue2 xiao4	technical or industrial school	工业或技术学校	7
年级	nian2 ji2	grade	等级或级别	7
年级	nian2 ji2	year (in school, college etc)	在校所处的学习年级	2
度假	du4 jia4	to go on holidays	外出旅游休闲度假	7
度假	du4 jia4	to spend one's vacation	利用假期休息或游玩	4
铺	pu4	store	商号或营业门面	7
