word	pinyin	english	chinese	num_sentences_needed
阻挠	zu3 nao2	to thwart	有意干扰使计划受挫	6
阻挠	zu3 nao2	to obstruct (sth)	阻碍他人实施某事	6
乎	hu1	(classical particle similar to 於|于[yu2]) in	古汉语虚词，表示'在'或'于'	6
乎	hu1	at	表示处所或时间的介词义	6
乎	hu1	from	表示来源或出自的介词义	6
乎	hu1	because	表示原因或缘由	6
乎	hu1	than	表示比较关系，相当于'比'	6
乎	hu1	(classical final particle similar to 嗎|吗[ma5], 吧[ba5], 呢[ne5], expressing question, doubt or astonishment)	句末语气词，表疑问或感叹	6
果实	guo3 shi2	fruit (produced by a plant)	植物所结的果实	1
果实	guo3 shi2	(fig.) fruits (of success etc)	比喻劳动或努力得到的成果	1
