word	pinyin	english	chinese	num_sentences_needed
上台	shang4 tai2	to go on stage (in the theater)	登台表演	2
开采	kai1 cai3	to extract (ore or other resource from a mine)	从矿中采掘并提取矿石或资源	7
开采	kai1 cai3	to exploit	开发利用自然资源以获利	7
开采	kai1 cai3	to mine	进行采矿作业	2
世界各地	shi4 jie4 ge4 di4	all over the world	世界各地的不同地区	7
世界各地	shi4 jie4 ge4 di4	everywhere	到处	7
世界各地	shi4 jie4 ge4 di4	in all parts of the world	遍及全球	7
宝贵	bao3 gui4	valuable	有价值的或值得珍惜	5
宝贵	bao3 gui4	precious	极为珍贵的	2
宝贵	bao3 gui4	to value	评价价值或对……加以重视	7
