word	pinyin	english	chinese	num_sentences_needed
一阵	yi1 zhen4	a spell (period of time)	一段短暂时间	2
长官	zhang3 guan1	senior official	高级官员	2
长官	zhang3 guan1	senior officer	高级军官	7
长官	zhang3 guan1	commanding officer	指挥部队的军官	7
长官	zhang3 guan1	sir (term of address for senior officer)	对高级军官或官员的称呼	7
开市	kai1 shi4	(of a store, stock market etc) to open for trading	商店或证券市场开门营业	2
开市	kai1 shi4	to make the first transaction of the day	进行当天的首次交易	7
上手	shang4 shou3	to obtain	取得	5
上手	shang4 shou3	to master	熟练掌握	7
上手	shang4 shou3	overhand (serve etc)	上手式发球或投掷动作	2
