word	pinyin	english	chinese	num_sentences_needed
确定	que4 ding4	OK (on computer dialog box)	电脑对话框中的确定按钮	8
最高	zui4 gao1	tallest	高度最高的	8
最高	zui4 gao1	highest	程度或位置上最高的	8
最高	zui4 gao1	supreme (court etc)	最高权力或司法机构	8
人物	ren2 wu4	person; personage; figure (esp. sb of importance)	具有重要地位的人物	1
人物	ren2 wu4	character (in a play, novel etc)	戏剧小说中的角色	3
人物	ren2 wu4	(genre of traditional Chinese painting) figure painting	以人物为题材的传统绘画	8
后来	hou4 lai2	newly arrived	新近到达的人或事物	4
生	sheng1	to be born	出生	8
生	sheng1	to give birth	分娩生育孩子	8
