word	pinyin	english	chinese	num_sentences_needed
后跟	hou4 gen1	heel (part of a foot)	脚后跟	7
后跟	hou4 gen1	heel (of a sock)	袜子的跟部	4
后跟	hou4 gen1	counter (the part of a shoe that cups the back of one's heel)	鞋后部支撑脚跟的部位	7
后跟	hou4 gen1	"followed by (used in describing a format, such as ""filename followed by file extension"")"	后面接着某项内容	7
理	li3	texture	物体表面的纹理或质地	7
理	li3	grain (of wood)	木材纤维的排列纹理	7
理	li3	inner essence	事物的内在本质或核心	7
理	li3	intrinsic order	事物内在的秩序或条理	7
理	li3	reason	事情发生的理由或原因	7
理	li3	logic	推理和论证的规律与方法	7
