word	pinyin	english	chinese	num_sentences_needed
御	yu4	(bound form) imperial; royal	属于皇帝或王室的	6
御	yu4	(literary) to drive (a carriage)	驾驭马车的古文用法	6
御	yu4	(literary) to manage; to govern	治理或管理国家事务的古语	6
御	yu4	(bound form) to defend; to resist	抵抗或防御外来侵袭	6
奖学金	jiang3 xue2 jin1	scholarship	提供给学生的学习资助金	6
倒是	dao4 shi5	contrary to what one might expect	出乎意料地相反	5
倒是	dao4 shi5	actually	实际上	6
借款	jie4 kuan3	to lend money	出借金钱	6
借款	jie4 kuan3	to borrow money	向他人借入金钱	6
借款	jie4 kuan3	loan	供借贷使用的钱款或贷款	6
