word	pinyin	english	chinese	num_sentences_needed
子	zi3	child	子女或孩子的通称	8
子	zi3	seed	种子，植物繁殖体	8
子	zi3	egg	卵，生物的卵细胞	8
子	zi3	small thing	小东西，小物件	8
子	zi3	1st earthly branch: 11 p.m.–1 a.m., midnight, 11th solar month (7th December to 5th January), year of the rat	十二地支第一位，对应子时（23时至1时）及鼠年	8
子	zi3	viscount, fourth of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]	古代爵位之一，五等爵中第四等	8
子	zi3	ancient Chinese compass point: 0° (north)	古代方位名，表示正北方向	8
子	zi3	subsidiary; subordinate; (prefix) sub-	从属或附属，作为前缀表示次级	8
子	zi5	"noun suffix, as in 椅子[yi3 zi5] ""chair"""	名词后缀，用于器物或小物名称	8
主	zhu3	owner	所有者	8
