word	pinyin	english	chinese	num_sentences_needed
报告员	bao4 gao4 yuan2	spokesperson	代表组织公开发言的人	6
报告员	bao4 gao4 yuan2	announcer	负责播报信息的播音或主持人员	6
正直	zheng4 zhi2	upright	胸怀坦荡，正直无私	6
正直	zheng4 zhi2	upstanding	品行端正，受人尊敬	1
正直	zheng4 zhi2	honest	诚实守信	6
没说的	mei2 shuo1 de5	(coll.) nothing to pick on; really good	无可挑剔，非常出色	6
没说的	mei2 shuo1 de5	(coll.) nothing to discuss; settled matter; no problem	无需再讨论的已定事实	6
砖	zhuan1	brick	烧制的建筑用砖块	6
砖	zhuan1	tile (floor or wall, not roof)	用于地面或墙面的铺装砖	6
沼泽	zhao3 ze2	marsh	浅水湿地，多为草本植物	6
