word	pinyin	english	chinese	num_sentences_needed
没水平	mei2 shui3 ping2	substandard	达不到标准	6
报刊	bao4 kan1	newspapers and periodicals	报纸与期刊等新闻出版物	6
报刊	bao4 kan1	the press	新闻媒体或新闻界	6
填补	tian2 bu3	to fill a gap	弥补缺口或不足之处	6
填补	tian2 bu3	to fill in a blank (on a form)	在表格空白中填入内容	6
填补	tian2 bu3	to overcome a deficiency	补偿不足以达到所需标准	6
入月	ru4 yue4	(of women) beginning of menstrual cycle	经期开始	6
入月	ru4 yue4	full-term gestation	足月妊娠	6
内存	nei4 cun2	internal storage	设备或系统的内部存储空间	6
内存	nei4 cun2	random access memory (RAM)	随机存取存储器用于临时数据读写	6
