word	pinyin	english	chinese	num_sentences_needed
扶	fu2	to help	帮助或援助他人	7
抓紧	zhua1 jin3	to keep a firm grip on	牢牢抓住不放	2
抓紧	zhua1 jin3	to pay close attention to	密切注意并重视某事	7
抓紧	zhua1 jin3	to lose no time in (doing sth)	不耽搁地争取时间完成	7
诉求	su4 qiu2	to demand; to call for; to petition	提出要求或呼吁	6
诉求	su4 qiu2	to promote one's brand; to appeal to (consumers)	对消费者的情感或价值呼吁	7
诉求	su4 qiu2	(marketing) message; pitch	营销中的宣传诉求	7
难为	nan2 wei5	to bother	使人为难或难堪	5
难为	nan2 wei5	to press sb, usu. to do sth	强求某人做某事	7
难为	nan2 wei5	it's a tough job	事情做起来很不容易	4
