word	pinyin	english	chinese	num_sentences_needed
抱歉	bao4 qian4	to be sorry	表示抱歉或致歉意	7
抱歉	bao4 qian4	to feel apologetic	内心感到惭愧或歉疚	7
抱歉	bao4 qian4	sorry!	口语中用来道歉	7
生产关系	sheng1 chan3 guan1 xi4	relations between levels of production	不同生产环节间的关系	7
生产关系	sheng1 chan3 guan1 xi4	socio-economic relations	社会经济关系	7
申报	shen1 bao4	to report (to the authorities)	向上级或当局报告	7
申报	shen1 bao4	to declare (to customs)	向海关如实申报货物或行李	7
拼	pin1	to piece together; to put together	把各部分拼接或组合在一起	7
拼	pin1	to pool (resources etc); to share	合并资源共同使用	7
拼	pin1	to risk all; to go all out	孤注一掷拼命一搏	7
