word	pinyin	english	chinese	num_sentences_needed
盛世	sheng4 shi4	a golden age	国家鼎盛的黄金时代	6
十字	shi2 zi4	cross road	十字交叉的道路处	6
十字	shi2 zi4	cross-shaped	呈十字形的	6
十字	shi2 zi4	crucifix	基督教的十字标志或像	6
十字	shi2 zi4	the character ten	表示数字十的汉字形状	6
尽性	jin4 xing4	displaying fully	把某种性情或特质充分表现出来不加隐藏	6
尽性	jin4 xing4	developing to the greatest extent	把天赋或潜能发展到最大限度充分发挥出来	6
相符	xiang1 fu2	to match	符合或一致	6
相符	xiang1 fu2	to tally	相互吻合或核对无异	6
看球	kan4 qiu2	to watch a football game (or other ball game)	观看球类比赛	6
