word	pinyin	english	chinese	num_sentences_needed
得数	de2 shu4	(math.) numerical answer	数学计算得到的数值答案	6
得数	de2 shu4	solution	问题的解答或最终结果	6
信赖	xin4 lai4	to trust	对人或事物抱有信任	6
信赖	xin4 lai4	to have confidence in	对能力或结果有把握和信心	6
信赖	xin4 lai4	to have faith in	基于信念的坚定信任	6
信赖	xin4 lai4	to rely on	依靠某人或某物以获支持	6
狗带	gou3 dai4	(Internet slang) to go away	网络用语，表示让人去死或滚开	6
狗带	gou3 dai4	to slink off	悄悄离开，溜走	6
狗带	gou3 dai4	"(transliteration of ""go die"", possibly from 去死[qu4 si3])"	口语化的叫人去死的说法	6
鸿	hong2	eastern bean goose	东方豆雁，一种候鸟	6
