word	pinyin	english	chinese	num_sentences_needed
假报告	jia3 bao4 gao4	forgery	伪造文件或资料的行为	6
假报告	jia3 bao4 gao4	fabricated declaration (e.g. income tax return)	捏造申报内容的虚假申报	6
值此	zhi2 ci3	on this (occasion)	在此场合或时刻	6
值此	zhi2 ci3	at this time when ...	在这个特定时间点	6
值此	zhi2 ci3	on this occasion	借此之际或趁此机会	6
黑社会	hei1 she4 hui4	criminal underworld	地下犯罪组织或黑帮势力	6
黑社会	hei1 she4 hui4	organized crime syndicate	有组织的犯罪团伙	6
党项	Dang3 xiang4	Tangut branch of the Qiang 羌 ethnic group	羌族的一个分支民族	6
党项	Dang3 xiang4	ancient ethnic group who made up the Xixia dynasty 西夏 1038-1227	曾建立西夏的古代民族	3
折腾	zhe1 teng5	to toss from side to side (e.g. sleeplessly)	辗转反侧难以入睡	6
