word	pinyin	english	chinese	num_sentences_needed
打击	da3 ji1	to crack down on sth	依法或强力查处并制止不良行为	8
打击	da3 ji1	blow	一次造成损害的冲击或打击	8
打击	da3 ji1	(psychological) shock	使人精神受挫的心理创伤	8
打击	da3 ji1	percussion (music)	打击乐器的演奏或节奏部分	8
差	cha1	difference; discrepancy	差别或不一致之处	8
差	cha1	(math.) difference (amount remaining after a subtraction)	（数学）减法后的差额	8
差	cha1	(literary) a little; somewhat; slightly	有点儿；稍微	8
差	cha4	different	不相同的	8
差	cha4	wrong; mistaken	错误的；不正确	8
差	cha4	to fall short; to lack	不足；达不到	8
