word	pinyin	english	chinese	num_sentences_needed
里人	li3 ren2	(of a school of thought etc) follower	学派或团体的追随者	8
结婚	jie2 hun1	to marry	举行婚礼结成夫妻	3
结婚	jie2 hun1	to get married	进入婚姻状态成为已婚	8
一等	yi1 deng3	first class	最上等的等级或名次	8
一等	yi1 deng3	grade A	甲等或优等的评定等级	8
最是	zui4 shi4	(before an adjective, to indicate superlative degree) the most ...	置于形容词前表示程度最高	8
最是	zui4 shi4	(literary) what exemplifies this particular quality to the highest degree is ...	文言用法指最能体现该特质的事物	8
专门	zhuan1 men2	specialized; dedicated (to a particular field or purpose)	针对某领域或用途的专业化	8
专门	zhuan1 men2	(of institutions, personnel etc) designated or assigned for a specific task; special	为特定任务指定或设置的	3
云	yun2	(classical) to say	古代文言中表示说	8
