word	pinyin	english	chinese	num_sentences_needed
标准组织	biao1 zhun3 zu3 zhi1	standards body	负责标准制定与监督的机构	7
吃住	chi1 zhu4	food and lodging	食宿	7
吃住	chi1 zhu4	to stay (at some place) and eat meals (there)	在某处住宿并用餐	7
罚	fa2	to punish; to penalize; to fine	惩罚或处以罚款	7
罗斯	Luo2 si1	Roth, Ross, Rose or Rossi (name)	罗斯等姓氏	7
罗斯	Luo2 si1	Kenneth Roth (1955-), executive director of Human Rights Watch 人權觀察|人权观察[Ren2 quan2 Guan1 cha2]	肯尼斯·罗斯，人权观察前执行主任	7
罗斯	Luo2 si1	Rus' (as in Kievan Rus' 基輔羅斯|基辅罗斯[Ji1 fu3 Luo2 si1])	指基辅罗斯或古代罗斯地区	7
羊	Yang2	surname Yang	羊姓	7
羊	yang2	sheep; goat	绵羊或山羊等反刍家畜	7
准则	zhun3 ze2	norm	行为规范	7
