word	pinyin	english	chinese	num_sentences_needed
乙	yi3	second in order	序数上的第二	6
乙	yi3	"letter ""B"" or Roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc"	表示列表中第二项的符号	6
乙	yi3	second party (in legal contract, usually 乙方[yi3 fang1], as opposed to 甲方[jia3 fang1])	合同中指第二当事人即乙方	6
乙	yi3	ethyl	有机化学中的乙基二碳基团	6
乙	yi3	bent	弯曲的，呈折弯状	6
乙	yi3	winding	迂回蜿蜒的样子	6
乙	yi3	radical in Chinese characters (Kangxi radical 5)	康熙字典的第五号部首	6
乙	yi3	ancient Chinese compass point: 105°	古代方位名，约指东偏南十五度	6
乙	zhe2	turning stroke (in Chinese characters), aka 折[zhe2]	汉字书写中的折笔笔画	6
饿死	e4 si3	to starve to death	因饥饿而死亡	6
