word	pinyin	english	chinese	num_sentences_needed
颠覆	dian1 fu4	to capsize	使船只或器物翻覆沉没	6
颠覆	dian1 fu4	fig. to overturn (a regime, by plotting or subversion)	通过阴谋或武力推翻政权	6
颠覆	dian1 fu4	to undermine	破坏现有制度或基础	6
颠覆	dian1 fu4	to subvert	颠覆或瓦解既有体制思想	6
技术方案	ji4 shu4 fang1 an4	technology program	用于实施技术项目的整体计划	6
技术方案	ji4 shu4 fang1 an4	technical solution	解决具体技术问题的方案或设计	6
测验	ce4 yan4	test	检验知识或能力的考试	4
测验	ce4 yan4	to test	对事物或样品进行检验以评估性能	5
族人	zu2 ren2	clansman	同一宗族的人	1
族人	zu2 ren2	clan members	氏族组织内部的成员	6
