word	pinyin	english	chinese	num_sentences_needed
矿	kuang4	mineral deposit; ore deposit	含有矿物的地质矿床	7
矿	kuang4	ore	可开采的矿石	7
矿	kuang4	a mine	进行采矿作业的场所或矿区	7
超出	chao1 chu1	to exceed	超出或超过既定范围	7
超出	chao1 chu1	to overstep	越过规定或界限	2
超出	chao1 chu1	to go too far	言行或程度过分超过分寸	7
超出	chao1 chu1	to encroach	侵占他人权益或领地	7
跟手	gen1 shou3	(coll.) while doing it; on the way through	做某事时顺手或同时发生	7
跟手	gen1 shou3	(coll.) immediately; at once	立刻发生或马上就来	7
跟手	gen1 shou3	(of a touch screen) responsive to the user's finger movements	（触摸屏）对手指动作反应灵敏	7
