word	pinyin	english	chinese	num_sentences_needed
沾	zhan1	to be infected by	被传染或被不良事物沾染上	6
沾	zhan1	to receive benefit or advantage through a contact	借人际关系或接触获得好处	6
沾	zhan1	to touch	接触到或触碰到某物	6
死信	si3 xin4	lost letter	未能送达而退回的信件	4
死信	si3 xin4	letter containing news of sb's death	告知死讯的信件	6
注释	zhu4 shi4	to annotate; to add a comment	在文稿上添加解释或说明	6
外放	wai4 fang4	extroverted	性格外向	6
外放	wai4 fang4	outgoing	爱社交待人随和	6
外放	wai4 fang4	to play audio through speakers (rather than through earphones)	通过扬声器播放音频	6
外放	wai4 fang4	(old) to appoint to a post outside the capital	派往外地任职	6
