word	pinyin	english	chinese	num_sentences_needed
研究生	yan2 jiu1 sheng1	graduate student	攻读研究生学位的学生	7
研究生	yan2 jiu1 sheng1	postgraduate student	攻读硕士或博士学位的在读生	7
研究生	yan2 jiu1 sheng1	research student	以科研为主的在校生	7
严肃	yan2 su4	(of an atmosphere etc) solemn; grave; serious	气氛庄重严肃不轻佻	7
严肃	yan2 su4	(of a manner etc) earnest; severe; exacting	态度认真严厉要求严格	7
严肃	yan2 su4	to strictly enforce	严格执行规定或纪律	7
回顾	hui2 gu4	to look back	回望过去	7
回顾	hui2 gu4	to review	回顾并总结过去的事	2
精	jing1	essence	事物或学问的精髓	7
精	jing1	extract	从物质中提取的精华物	7
