word	pinyin	english	chinese	num_sentences_needed
除外	chu2 wai4	to exclude	把某事物排除在外	6
除外	chu2 wai4	not including sth (when counting or listing)	列举时不把某物计入	6
除外	chu2 wai4	except for	除了……之外不包括在内	4
事迹	shi4 ji4	deed	做过的具体行为或事例	6
事迹	shi4 ji4	past achievement	个人过去的成就或功绩	6
事迹	shi4 ji4	important event of the past	历史或人生中的重要事件	6
根本法	gen1 ben3 fa3	fundamental law	国家或组织的基本法律	6
根本法	gen1 ben3 fa3	body of basic laws	构成基本法律的体系或总称	6
桑	Sang1	surname Sang	桑姓	6
桑	sang1	(bound form) mulberry tree	桑树，供养蚕的落叶树	6
