word	pinyin	english	chinese	num_sentences_needed
将	jiang1	will	表示将要发生的动作或时间	10
将	jiang1	shall	表示命令或要求的将来意向	10
将	jiang1	to use	使用或利用某物以达目的	10
将	jiang1	to take	从某处拿取或取用某物	10
将	jiang1	to checkmate	在棋类中使对方无招可应	10
将	jiang1	just a short while ago	方才，刚刚发生不久的时间	10
将	jiang1	(introduces object of main verb, used in the same way as 把[ba3])	引出宾语的介词，用法同把	10
将	jiang4	(bound form) a general	军队中的高级将领或指挥官	10
将	jiang4	(literary) to command; to lead	文学用语，指挥或统率部队	10
将	jiang4	(Chinese chess) general (on the black side, equivalent to a king in Western chess)	中国象棋中黑方的将，相当于国王	10
