word	pinyin	english	chinese	num_sentences_needed
古人	gu3 ren2	people of ancient times	古代的一般百姓或民众	6
古人	gu3 ren2	the ancients	古代的贤人或先哲人物	1
古人	gu3 ren2	extinct human species such as Homo erectus or Homo neanderthalensis	已灭绝的人类物种如直立人或尼安德特人	6
古人	gu3 ren2	(literary) deceased person	文学中指已故之人或亡灵	6
标本	biao1 ben3	the root cause and symptoms of a disease	疾病的病因及其表现症状	6
可观	ke3 guan1	worth seeing	值得一看的	3
可观	ke3 guan1	considerable; impressive; significant	数量或规模相当大的	1
思念	si1 nian4	to think of	想着某人或某物	1
思念	si1 nian4	to long for	思慕或渴望相见	6
思念	si1 nian4	to miss	因分离而怀念	6
