word	pinyin	english	chinese	num_sentences_needed
简称	jian3 cheng1	to be abbreviated to	被缩写为	8
简称	jian3 cheng1	abbreviation; short form	缩写或简称形式	3
在线	zai4 xian4	online; connected to the Internet	连入互联网处于在线状态	6
在线	zai4 xian4	(fig.) (coll.) (of a person) mentally focused; engaged; (of skills, performance etc) sharp; on point; functioning at a high level	精神集中状态或表现敏捷	8
政党	zheng4 dang3	political party	组织化的政治党派	3
婚姻	hun1 yin1	marriage; matrimony	婚姻关系	8
替	ti4	to substitute for	代替某人或物	8
替	ti4	to take the place of	顶替他人的位置或职责	8
替	ti4	to replace	更换或取代原有之物	8
替	ti4	for	为某人代表某人做事	8
