word	pinyin	english	chinese	num_sentences_needed
珠宝	zhu1 bao3	pearls	以珍珠为主的首饰	7
珠宝	zhu1 bao3	jewels	贵重的首饰与宝石	7
珠宝	zhu1 bao3	precious stones	贵重的矿物宝石	7
做文章	zuo4 wen2 zhang1	to make an issue of sth	借题发挥	7
做文章	zuo4 wen2 zhang1	to fuss	小题大做	7
做文章	zuo4 wen2 zhang1	to make a song and dance	大肆渲染	7
虫	chong2	lower form of animal life, including insects, insect larvae, worms and similar creatures	低等动物，包括昆虫和蠕虫	7
虫	chong2	(fig.) person with a particular undesirable characteristic	比喻卑劣或令人厌恶的人	7
虾	xia1	shrimp	体形较小的可食用甲壳类动物	7
虾	xia1	prawn	体形较大常见的对虾类	7
