word	pinyin	english	chinese	num_sentences_needed
种花	zhong4 hua1	(dialect) to vaccinate	方言中指对人或动物接种	6
种花	zhong4 hua1	(dialect) to grow cotton	方言中指栽种棉花	6
拥挤	yong1 ji3	crowded	人或物密集挤在一起	6
拥挤	yong1 ji3	to throng	蜂拥而至挤满某处	6
拥挤	yong1 ji3	congestion	拥堵或挤压的状态	6
精神性	jing1 shen2 xing4	spirituality	关乎灵性或宗教体验的特质	6
精神性	jing1 shen2 xing4	mental	属于心理或内在精神方面的	6
精神性	jing1 shen2 xing4	nervous	神经性的问题，与神经系统相关	6
精神性	jing1 shen2 xing4	psychogenic	由心理因素引起的病理或反应	6
精神病	jing1 shen2 bing4	mental disorder	精神障碍或心理疾病	6
