word	pinyin	english	chinese	num_sentences_needed
会	kuai4	(bound form) to reckon accounts	结算账目	10
到	dao4	to reach; to arrive	到达某地或抵达某点	10
到	dao4	to leave for; to go to	前往某地去	10
到	dao4	to (a place); until (a time); up to (a point)	表示范围或时限达到某地或某时	10
到	dao4	(verb complement indicating arriving at a place or reaching a point)	作结果补语表示到达或实现某点	10
到	dao4	considerate; thoughtful; thorough	周到体贴或办事彻底	10
要	yao1	(bound form) to demand; to coerce	强行要求或胁迫他人	10
要	yao4	to want; to need; to ask for	想要、需要或请求得到	10
要	yao4	will; shall; about to	将要，表示即将发生	10
要	yao4	need to; should	需要做，应当	10
