word	pinyin	english	chinese	num_sentences_needed
骂	ma4	to curse	口头上咒骂或诅咒他人	8
追求	zhui1 qiu2	to pursue (a goal etc) stubbornly	坚持不懈地追求目标	8
追求	zhui1 qiu2	to seek after	寻求或谋求某种事物	3
追求	zhui1 qiu2	to woo	追求爱情或求偶求婚	8
情	qing2	(bound form) feelings; emotion; sentiment; passion	感情或情绪	8
情	qing2	(bound form) situation; condition	情形或状况	8
启动	qi3 dong4	to start (a machine)	启动机器使其运转	8
启动	qi3 dong4	(fig.) to set in motion	使事情开始运作	8
启动	qi3 dong4	to launch (an operation)	发起或展开一项行动	8
启动	qi3 dong4	to activate (a plan)	使计划或功能生效	8
