word	pinyin	english	chinese	num_sentences_needed
经理	jing1 li3	manager	负责日常经营管理的人	2
经理	jing1 li3	director	公司或机构的董事或理事	7
腐败	fu3 bai4	corruption	官员或组织的贪污腐化	7
腐败	fu3 bai4	to corrupt	使道德或制度败坏腐化	7
腐败	fu3 bai4	to rot	有机物腐烂变质的现象	7
腐败	fu3 bai4	rotten	腐烂的品质不新鲜	7
平衡	ping2 heng2	balance	力量或作用相互抵消的状态	7
平衡	ping2 heng2	equilibrium	事物各方面达到均衡稳定	7
高就	gao1 jiu4	to take up a prestigious position	就任体面的职位	7
高就	gao1 jiu4	"(courteous) to work (as in 您在哪高就[nin2 zai4 na3 gao1 jiu4] ""where are you working?"")"	礼貌地指某人任职或工作	7
