word	pinyin	english	chinese	num_sentences_needed
泥	ni2	pulp	由纤维或果肉碾碎成的浆状物	6
泥	ni4	restrained	性情或行为上克制保守	6
外场	wai4 chang2	outside world	外部世界	6
外场	wai4 chang2	society	社会	6
外场	wai4 chang3	outer area (of a place that has an inner area)	场所的外部区域	4
外场	wai4 chang3	dining area of a restaurant (as opposed to the kitchen)	餐厅的用餐区	6
外场	wai4 chang3	outfield (baseball etc)	球类运动的外场区域	6
外场	wai4 chang3	area outside a venue (e.g. exterior of a stadium)	场馆外部区域	6
外场	wai4 chang3	field (maintenance, testing etc)	进行维护或检测的现场区域	6
外场	wai4 chang3	(Chinese opera) the area in front of the table on the stage	戏曲舞台上桌案前的区域	6
