word	pinyin	english	chinese	num_sentences_needed
解除	jie3 chu2	to remove	去掉或消除某物	2
解除	jie3 chu2	to sack	罢免并解雇某人	7
解除	jie3 chu2	to get rid of	摆脱或除去不需要的东西	7
解除	jie3 chu2	to relieve (sb of their duties)	免除职务或责任	7
解除	jie3 chu2	to free	使获得自由或解放	7
解除	jie3 chu2	to lift (an embargo)	解除禁运或解除禁令	7
解除	jie3 chu2	to rescind (an agreement)	撤销协议或合同	7
答	da1	bound form having the same meaning as the free word 答[da2], used in 答應|答应[da1 ying5], 答理[da1 li5] etc	用作词缀表示“答”的含义，用于组成词语	7
答	da2	to answer	回答问题	7
答	da2	to reply	回复他人话语或书信	7
