word	pinyin	english	chinese	num_sentences_needed
主机	zhu3 ji1	(military) lead aircraft	领航或带队执行任务的战机	6
主机	zhu3 ji1	(computing) host computer	主控计算机或主机系统	2
主机	zhu3 ji1	main processor	中央处理器或主要运算单元	6
主机	zhu3 ji1	server	为网络或应用提供服务的服务器	1
了不起	liao3 bu5 qi3	amazing	令人惊讶的	6
了不起	liao3 bu5 qi3	terrific	非常了得的，了不得的	6
了不起	liao3 bu5 qi3	extraordinary	非凡卓越的	6
人设	ren2 she4	the design of a character (in games, manga etc) (abbr. for 人物設定|人物设定)	角色的造型与背景设定	6
人设	ren2 she4	(fig.) (a celebrity or other public figure's) image in the eyes of the public	公众眼中塑造的名人形象	6
人设	ren2 she4	public persona	对外展示的公共人格或形象	6
