word	pinyin	english	chinese	num_sentences_needed
追逐	zhui1 zhu2	to pursue vigorously	积极奋力地追求或争取	1
漏	lou4	to leak	液体或气体从缝隙中渗出	6
漏	lou4	to divulge	泄露秘密或信息	6
漏	lou4	to leave out by mistake	因疏忽而把内容遗漏掉	6
漏	lou4	waterclock or hourglass (old)	古代用以计时的水钟或沙漏	6
爱漂亮	ai4 piao4 liang5	to like looking attractive (usually of girls)	喜欢打扮注重外表	6
爱漂亮	ai4 piao4 liang5	aestheticism	过分注重外表的审美态度	6
感应	gan3 ying4	response	对外界刺激或信号的反应	6
感应	gan3 ying4	reaction	引起的动作或生理性反应	2
感应	gan3 ying4	interaction	相互作用或互相感应的过程	6
