word	pinyin	english	chinese	num_sentences_needed
机票	ji1 piao4	plane ticket; airline ticket	乘坐航班所需的票证	6
迎	ying2	to welcome; to meet	迎接或接待来访者	6
迎	ying2	to forge ahead (esp. in the face of difficulties); to meet face to face	迎难而上，奋勇向前面对困难	6
追究	zhui1 jiu1	to investigate	追查责任或事实真相	1
追究	zhui1 jiu1	to look into	对问题深入探究并核查	6
逃脱	tao2 tuo1	to run away	设法脱离约束而逃走	6
逃脱	tao2 tuo1	to escape	摆脱危险或困境成功逃生	6
连书	lian2 shu1	to write without lifting one's pen from the paper	不断笔书写不离纸面	6
连书	lian2 shu1	(in the Romanization of Chinese) to write two or more syllables together as a single word (not separated by spaces)	把多个音节连写为一个词	6
耳	er3	ear	耳朵	6
