word	pinyin	english	chinese	num_sentences_needed
放走	fang4 zou3	to allow (a person or an animal) to go	允许离开或逃离	6
放走	fang4 zou3	to liberate	使摆脱束缚恢复自由	6
终究	zhong1 jiu1	in the end	到最后不可改变的结果	6
终究	zhong1 jiu1	after all is said and done	归根结底的结论或理由	1
终点	zhong1 dian3	end point	某事物的终止点或终端	6
终点	zhong1 dian3	finishing line (in a race)	比赛的终点线	6
终点	zhong1 dian3	destination	目的地或最后到达的地方	2
终点	zhong1 dian3	terminus	交通线路的终点站或总站	6
娱乐场	yu2 le4 chang3	place of entertainment	供人娱乐消遣的场所	6
娱乐场	yu2 le4 chang3	casino	以赌博为主要活动的场所	6
